"# ""Tabelle f�r Zeitbereich: 01.01.2020 00:00 bis 01.01.2023 00:00""";;;;;;;;
"# ""Quelle""";;;;;;;;
Datum;Zeit;BOTT SO2 1H Mittelwert [痢/m設;BUCH SO2 1H Mittelwert [痢/m設;DATT SO2 1H Mittelwert [痢/m設;DUB2 SO2 1H Mittelwert [痢/m設;DWER SO2 1H Mittelwert [痢/m設;EVOG SO2 1H Mittelwert [痢/m設;WALS SO2 1H Mittelwert [痢/m設
19.01.2020;03:00;<10;<10;<10;10;<10;<10;<10
19.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;06:00;<10;<10;<10;15;<10;<10;<10
19.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;11:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;12:00;<10;11;<10;12;<10;<10;<10
19.01.2020;13:00;<10;<10;<10;23;<10;<10;<10
19.01.2020;14:00;<10;<10;<10;30;<10;<10;<10
19.01.2020;15:00;<10;<10;;30;<10;<10;<10
19.01.2020;16:00;<10;<10;<10;25;<10;<10;<10
19.01.2020;17:00;<10;<10;<10;15;<10;<10;<10
19.01.2020;18:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;19:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
19.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;01:00;<10;<10;<10;<10;<10;<10;
20.01.2020;02:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;03:00;<10;<10;<10;;<10;<10;<10
20.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;06:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;11:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;12:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;13:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;14:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;15:00;<10;<10;<10;15;<10;<10;11
20.01.2020;16:00;<10;<10;;11;13;<10;33
20.01.2020;17:00;<10;<10;<10;13;12;<10;10
20.01.2020;18:00;<10;<10;<10;<10;14;<10;<10
20.01.2020;19:00;<10;<10;<10;<10;11;<10;<10
20.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
20.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;01:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;02:00;<10;<10;<10;<10;<10;<10;
21.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;04:00;<10;<10;<10;;<10;<10;<10
21.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;06:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;11:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;12:00;<10;<10;<10;16;<10;<10;18
21.01.2020;13:00;<10;<10;<10;16;<10;<10;19
21.01.2020;14:00;<10;<10;<10;14;10;<10;<10
21.01.2020;15:00;21;<10;12;<10;<10;13;<10
21.01.2020;16:00;23;<10;26;<10;16;20;<10
21.01.2020;17:00;23;<10;;<10;16;29;<10
21.01.2020;18:00;17;<10;11;<10;<10;22;<10
21.01.2020;19:00;<10;<10;<10;<10;<10;11;<10
21.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
21.01.2020;24:00:00;<10;<10;<10;<10;<10;13;<10
22.01.2020;01:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;02:00;<10;<10;<10;12;<10;<10;<10
22.01.2020;03:00;<10;11;<10;<10;<10;<10;
22.01.2020;04:00;10;21;<10;<10;<10;<10;<10
22.01.2020;05:00;11;12;<10;;<10;<10;<10
22.01.2020;06:00;11;<10;<10;<10;<10;<10;<10
22.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;09:00;<10;<10;<10;<10;11;<10;<10
22.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;11:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;12:00;<10;<10;12;<10;<10;<10;<10
22.01.2020;13:00;<10;<10;14;<10;<10;<10;<10
22.01.2020;14:00;<10;<10;14;<10;<10;<10;<10
22.01.2020;15:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;16:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;17:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;18:00;<10;<10;;<10;<10;<10;<10
22.01.2020;19:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
22.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;01:00;<10;<10;11;<10;<10;<10;<10
23.01.2020;02:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;04:00;<10;<10;<10;<10;<10;<10;
23.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;06:00;<10;<10;<10;;<10;<10;<10
23.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;11:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;12:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;13:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;14:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;15:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;16:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;17:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;18:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;19:00;<10;<10;;<10;<10;<10;<10
23.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
23.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
24.01.2020;01:00;<10;<10;<10;<10;<10;<10;<10
24.01.2020;02:00;<10;<10;<10;<10;<10;<10;<10
24.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
24.01.2020;04:00;<10;<10;<10;<10;<10;<10;11
24.01.2020;05:00;<10;<10;<10;<10;<10;<10;
24.01.2020;06:00;14;<10;<10;<10;<10;<10;14
24.01.2020;07:00;<10;<10;<10;;<10;<10;11
24.01.2020;08:00;16;<10;<10;17;<10;<10;20
24.01.2020;09:00;16;<10;<10;<10;<10;<10;27
24.01.2020;10:00;16;<10;<10;<10;<10;<10;17
24.01.2020;11:00;12;<10;<10;<10;<10;<10;15
24.01.2020;12:00;17;<10;<10;<10;<10;10;<10
24.01.2020;13:00;17;13;<10;<10;<10;19;<10
24.01.2020;14:00;21;13;11;<10;<10;13;<10
24.01.2020;15:00;20;<10;<10;<10;<10;<10;<10
24.01.2020;16:00;12;<10;<10;<10;<10;<10;12
24.01.2020;17:00;10;<10;<10;<10;<10;<10;12
24.01.2020;18:00;18;11;<10;<10;<10;<10;12
24.01.2020;19:00;<10;11;<10;12;<10;<10;12
24.01.2020;20:00;10;<10;;<10;<10;<10;11
24.01.2020;21:00;15;<10;<10;11;<10;17;<10
24.01.2020;22:00;14;<10;<10;<10;<10;<10;11
24.01.2020;23:00;18;<10;<10;<10;<10;<10;<10
24.01.2020;24:00:00;12;<10;<10;<10;<10;<10;<10
25.01.2020;01:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;02:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;04:00;11;<10;<10;<10;<10;<10;<10
25.01.2020;05:00;11;<10;<10;<10;<10;<10;<10
25.01.2020;06:00;<10;<10;<10;<10;<10;<10;
25.01.2020;07:00;<10;<10;12;<10;<10;<10;<10
25.01.2020;08:00;<10;<10;13;;<10;<10;<10
25.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;11:00;<10;<10;<10;16;<10;<10;20
25.01.2020;12:00;14;<10;<10;18;<10;<10;16
25.01.2020;13:00;12;<10;<10;15;<10;<10;23
25.01.2020;14:00;29;<10;<10;<10;<10;<10;23
25.01.2020;15:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;16:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;17:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;18:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;19:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;21:00;<10;<10;;<10;<10;<10;<10
25.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
25.01.2020;24:00:00;<10;<10;<10;21;<10;<10;10
26.01.2020;01:00;<10;<10;<10;20;<10;<10;20
26.01.2020;02:00;<10;<10;<10;12;<10;<10;20
26.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;06:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;07:00;<10;<10;<10;<10;<10;<10;
26.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;09:00;<10;<10;<10;;<10;<10;<10
26.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;11:00;<10;<10;<10;<10;<10;<10;51
26.01.2020;12:00;<10;<10;<10;<10;<10;<10;19
26.01.2020;13:00;29;<10;<10;<10;<10;<10;26
26.01.2020;14:00;64;<10;<10;27;<10;<10;43
26.01.2020;15:00;39;<10;<10;27;<10;<10;39
26.01.2020;16:00;45;<10;<10;21;<10;<10;47
26.01.2020;17:00;<10;<10;<10;<10;<10;<10;15
26.01.2020;18:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;19:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
26.01.2020;22:00;19;<10;;<10;<10;<10;28
26.01.2020;23:00;<10;<10;<10;<10;<10;<10;11
26.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
27.01.2020;01:00;<10;<10;<10;<10;;<10;26
27.01.2020;02:00;<10;<10;<10;<10;<10;<10;17
27.01.2020;03:00;<10;<10;<10;<10;<10;<10;15
27.01.2020;04:00;<10;<10;<10;<10;<10;<10;14
27.01.2020;05:00;<10;<10;<10;<10;<10;<10;14
27.01.2020;06:00;14;<10;<10;<10;<10;<10;20
27.01.2020;07:00;21;<10;<10;<10;11;<10;22
27.01.2020;08:00;23;<10;<10;<10;<10;<10;
27.01.2020;09:00;38;<10;<10;<10;<10;<10;25
27.01.2020;10:00;22;<10;<10;;<10;<10;26
27.01.2020;11:00;16;<10;<10;<10;<10;<10;11
27.01.2020;12:00;<10;<10;<10;<10;<10;<10;<10
27.01.2020;13:00;<10;<10;<10;<10;<10;<10;20
27.01.2020;14:00;21;<10;<10;<10;<10;<10;16
27.01.2020;15:00;57;<10;<10;<10;<10;<10;59
27.01.2020;16:00;82;<10;<10;<10;<10;<10;51
27.01.2020;17:00;47;<10;<10;<10;<10;<10;29
27.01.2020;18:00;30;<10;<10;<10;<10;<10;20
27.01.2020;19:00;20;<10;<10;<10;<10;<10;17
27.01.2020;20:00;<10;<10;<10;<10;<10;<10;<10
27.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
27.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
27.01.2020;23:00;<10;<10;;<10;<10;<10;<10
27.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;01:00;35;<10;<10;<10;;<10;<10
28.01.2020;02:00;45;<10;<10;<10;<10;<10;50
28.01.2020;03:00;17;<10;<10;<10;<10;<10;13
28.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;06:00;21;<10;<10;<10;<10;<10;67
28.01.2020;07:00;16;<10;<10;<10;<10;<10;16
28.01.2020;08:00;35;<10;<10;<10;<10;<10;28
28.01.2020;09:00;11;<10;<10;<10;<10;<10;
28.01.2020;10:00;<10;14;<10;<10;<10;<10;<10
28.01.2020;11:00;<10;<10;<10;;<10;<10;<10
28.01.2020;12:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;13:00;<10;33;<10;<10;<10;<10;<10
28.01.2020;14:00;<10;14;<10;56;<10;<10;<10
28.01.2020;15:00;<10;<10;<10;29;<10;<10;<10
28.01.2020;16:00;<10;<10;<10;43;<10;<10;<10
28.01.2020;17:00;<10;14;<10;32;<10;<10;<10
28.01.2020;18:00;<10;20;<10;26;<10;<10;<10
28.01.2020;19:00;<10;35;<10;16;<10;<10;<10
28.01.2020;20:00;<10;<10;<10;14;<10;<10;<10
28.01.2020;21:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;22:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
28.01.2020;24:00:00;<10;<10;;<10;<10;<10;<10
29.01.2020;01:00;<10;14;<10;<10;<10;<10;<10
29.01.2020;02:00;<10;31;<10;<10;<10;<10;<10
29.01.2020;03:00;<10;16;<10;<10;<10;<10;<10
29.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
29.01.2020;05:00;<10;16;<10;<10;<10;<10;<10
29.01.2020;06:00;<10;17;<10;<10;<10;<10;<10
29.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
29.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
29.01.2020;09:00;<10;<10;11;<10;<10;<10;<10
29.01.2020;10:00;<10;<10;11;<10;<10;<10;
29.01.2020;11:00;<10;<10;11;<10;<10;<10;<10
29.01.2020;12:00;<10;18;<10;;<10;<10;<10
29.01.2020;13:00;<10;<10;<10;21;<10;<10;<10
29.01.2020;14:00;<10;14;<10;41;<10;<10;<10
29.01.2020;15:00;13;<10;<10;39;<10;11;<10
29.01.2020;16:00;<10;<10;<10;30;<10;13;<10
29.01.2020;17:00;<10;<10;<10;87;<10;19;<10
29.01.2020;18:00;15;<10;<10;38;<10;19;<10
29.01.2020;19:00;14;<10;<10;13;<10;<10;<10
29.01.2020;20:00;<10;11;<10;49;<10;<10;<10
29.01.2020;21:00;<10;<10;14;<10;<10;<10;<10
29.01.2020;22:00;<10;<10;14;<10;<10;<10;<10
29.01.2020;23:00;<10;<10;11;<10;<10;<10;<10
29.01.2020;24:00:00;<10;<10;10;<10;<10;<10;<10
30.01.2020;01:00;<10;<10;;<10;<10;<10;<10
30.01.2020;02:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;03:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;04:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;05:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;06:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;07:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;08:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;09:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;10:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;11:00;<10;<10;<10;<10;<10;<10;
30.01.2020;12:00;<10;<10;<10;<10;<10;<10;60
30.01.2020;13:00;16;<10;<10;;<10;<10;76
30.01.2020;14:00;26;<10;<10;<10;<10;<10;106
30.01.2020;15:00;66;<10;<10;<10;<10;<10;49
30.01.2020;16:00;12;<10;<10;<10;<10;<10;11
30.01.2020;17:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;18:00;22;<10;<10;<10;<10;<10;10
30.01.2020;19:00;43;<10;<10;<10;<10;<10;62
30.01.2020;20:00;40;<10;<10;<10;<10;<10;109
30.01.2020;21:00;41;<10;<10;<10;<10;<10;121
30.01.2020;22:00;20;<10;<10;<10;<10;<10;51
30.01.2020;23:00;<10;<10;<10;<10;<10;<10;<10
30.01.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;01:00;<10;29;<10;<10;<10;<10;<10
31.01.2020;02:00;<10;<10;;13;<10;<10;<10
31.01.2020;03:00;11;<10;<10;12;<10;<10;<10
31.01.2020;04:00;15;<10;<10;14;<10;<10;<10
31.01.2020;05:00;15;<10;<10;31;<10;<10;<10
31.01.2020;06:00;<10;15;<10;20;<10;<10;<10
31.01.2020;07:00;<10;23;<10;<10;<10;<10;<10
31.01.2020;08:00;<10;19;<10;<10;<10;<10;<10
31.01.2020;09:00;<10;30;<10;<10;<10;<10;<10
31.01.2020;10:00;<10;11;<10;<10;<10;<10;<10
31.01.2020;11:00;<10;13;<10;<10;<10;<10;<10
31.01.2020;12:00;<10;<10;<10;<10;<10;<10;
31.01.2020;13:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;14:00;<10;<10;<10;;<10;<10;<10
31.01.2020;15:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;16:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;17:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;18:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;19:00;<10;<10;<10;<10;<10;<10;<10
31.01.2020;20:00;23;<10;<10;<10;<10;<10;<10
31.01.2020;21:00;27;<10;<10;<10;<10;<10;13
31.01.2020;22:00;12;<10;<10;<10;<10;<10;<10
31.01.2020;23:00;36;<10;<10;<10;<10;<10;<10
31.01.2020;24:00:00;47;<10;<10;<10;<10;<10;<10
01.02.2020;01:00;40;<10;<10;<10;<10;<10;<10
01.02.2020;02:00;10;<10;<10;<10;<10;<10;<10
01.02.2020;03:00;<10;<10;;<10;<10;<10;<10
01.02.2020;04:00;14;<10;<10;<10;<10;<10;33
01.02.2020;05:00;10;<10;<10;<10;<10;<10;18
01.02.2020;06:00;<10;<10;<10;<10;<10;<10;<10
01.02.2020;07:00;26;<10;<10;<10;<10;<10;125
01.02.2020;08:00;31;<10;<10;<10;<10;<10;193
01.02.2020;09:00;20;<10;<10;<10;<10;<10;37
01.02.2020;10:00;<10;<10;<10;<10;<10;<10;<10
01.02.2020;11:00;<10;<10;<10;<10;<10;<10;<10
01.02.2020;12:00;<10;22;<10;<10;<10;<10;<10
01.02.2020;13:00;<10;27;<10;<10;<10;<10;
01.02.2020;14:00;<10;27;<10;<10;<10;<10;<10
01.02.2020;15:00;<10;27;<10;;<10;<10;<10
01.02.2020;16:00;<10;22;<10;48;<10;11;<10
01.02.2020;17:00;<10;24;<10;25;<10;<10;<10
01.02.2020;18:00;<10;27;<10;39;<10;<10;<10
01.02.2020;19:00;<10;12;<10;62;<10;<10;<10
01.02.2020;20:00;<10;<10;<10;47;<10;15;<10
01.02.2020;21:00;12;11;<10;58;<10;10;<10
01.02.2020;22:00;<10;39;<10;16;<10;<10;<10
01.02.2020;23:00;<10;34;<10;32;<10;<10;<10
01.02.2020;24:00:00;<10;30;<10;20;<10;<10;<10
02.02.2020;01:00;<10;13;<10;<10;<10;<10;<10
02.02.2020;02:00;<10;14;<10;16;<10;<10;<10
02.02.2020;03:00;<10;17;<10;12;<10;<10;<10
02.02.2020;04:00;<10;16;;22;<10;<10;<10
02.02.2020;05:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;06:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;07:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;08:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;09:00;36;<10;<10;<10;<10;<10;100
02.02.2020;10:00;17;<10;<10;<10;<10;<10;13
02.02.2020;11:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;12:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;13:00;<10;<10;<10;<10;<10;<10;<10
02.02.2020;14:00;<10;<10;<10;<10;<10;<10;
02.02.2020;15:00;<10;<10;<10;20;<10;<10;<10
02.02.2020;16:00;<10;<10;<10;;<10;13;<10
02.02.2020;17:00;11;<10;<10;34;<10;15;<10
02.02.2020;18:00;14;<10;<10;58;<10;<10;<10
02.02.2020;19:00;16;<10;<10;61;<10;<10;<10
02.02.2020;20:00;15;13;15;65;<10;<10;<10
02.02.2020;21:00;<10;11;26;31;<10;10;<10
02.02.2020;22:00;<10;24;<10;55;<10;<10;<10
02.02.2020;23:00;<10;48;<10;11;<10;<10;<10
02.02.2020;24:00:00;<10;34;<10;<10;<10;<10;<10
03.02.2020;01:00;<10;29;<10;<10;<10;<10;<10
03.02.2020;02:00;<10;42;<10;<10;<10;<10;<10
03.02.2020;03:00;<10;30;<10;26;<10;<10;<10
03.02.2020;04:00;<10;25;<10;28;<10;<10;<10
03.02.2020;05:00;<10;16;;61;<10;10;<10
03.02.2020;06:00;<10;22;<10;35;<10;<10;<10
03.02.2020;07:00;<10;33;<10;20;<10;<10;<10
03.02.2020;08:00;<10;29;<10;57;<10;<10;<10
03.02.2020;09:00;<10;23;<10;33;<10;<10;<10
03.02.2020;10:00;<10;34;<10;14;<10;<10;<10
03.02.2020;11:00;12;11;<10;36;<10;<10;<10
03.02.2020;12:00;14;<10;<10;24;<10;12;<10
03.02.2020;13:00;11;<10;<10;35;<10;12;<10
03.02.2020;14:00;16;<10;<10;61;<10;<10;<10
03.02.2020;15:00;17;<10;<10;36;<10;12;
03.02.2020;16:00;13;<10;<10;79;<10;11;<10
03.02.2020;17:00;<10;<10;<10;;<10;11;<10
03.02.2020;18:00;<10;<10;<10;<10;<10;<10;<10
03.02.2020;19:00;<10;<10;<10;<10;<10;<10;<10
03.02.2020;20:00;<10;<10;<10;<10;<10;<10;<10
03.02.2020;21:00;<10;<10;<10;<10;<10;<10;<10
03.02.2020;22:00;<10;<10;<10;12;<10;<10;<10
03.02.2020;23:00;<10;<10;<10;<10;<10;<10;<10
03.02.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;01:00;<10;<10;<10;61;<10;<10;<10
04.02.2020;02:00;<10;<10;<10;125;<10;<10;<10
04.02.2020;03:00;<10;<10;<10;23;<10;<10;<10
04.02.2020;04:00;<10;<10;<10;14;<10;<10;<10
04.02.2020;05:00;<10;<10;<10;24;<10;<10;<10
04.02.2020;06:00;<10;<10;;44;<10;<10;<10
04.02.2020;07:00;<10;<10;<10;21;<10;17;<10
04.02.2020;08:00;<10;<10;<10;16;<10;13;<10
04.02.2020;09:00;10;<10;<10;46;<10;<10;<10
04.02.2020;10:00;12;<10;<10;;<10;<10;<10
04.02.2020;11:00;<10;<10;<10;;<10;<10;<10
04.02.2020;12:00;<10;<10;<10;;<10;<10;<10
04.02.2020;13:00;<10;<10;<10;21;<10;<10;<10
04.02.2020;14:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;15:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;16:00;<10;<10;<10;<10;<10;<10;
04.02.2020;17:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;18:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;19:00;<10;<10;<10;<10;<10;12;<10
04.02.2020;20:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;21:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;22:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;23:00;<10;<10;<10;<10;<10;<10;<10
04.02.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;01:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;02:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;03:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;04:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;05:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;06:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;07:00;<10;<10;;<10;<10;<10;<10
05.02.2020;08:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;09:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;10:00;<10;<10;<10;<10;;<10;<10
05.02.2020;11:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;12:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;13:00;<10;<10;<10;;<10;<10;<10
05.02.2020;14:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;15:00;<10;<10;<10;<10;<10;15;<10
05.02.2020;16:00;12;<10;<10;10;<10;<10;<10
05.02.2020;17:00;12;<10;<10;<10;<10;12;
05.02.2020;18:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;19:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;20:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;21:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;22:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;23:00;<10;<10;<10;<10;<10;<10;<10
05.02.2020;24:00:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;01:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;02:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;03:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;04:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;05:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;06:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;07:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;08:00;<10;<10;;<10;<10;<10;<10
06.02.2020;09:00;<10;<10;<10;<10;<10;<10;<10
06.02.2020;10:00;<10;<10;12;<10;<10;<10;
06.02.2020;11:00;<10;<10;18;<10;;<10;
06.02.2020;12:00;<10;<10;16;<10;<10;<10;
06.02.2020;13:00;15;<10;14;<10;<10;11;<10
06.02.2020;14:00;16;<10;13;;<10;11;<10
06.02.2020;15:00;13;<10;12;<10;<10;<10;<10
